gene name	Scaled_TPM	group number
C25A11.1	3.6938418572499904e-14	1
lact-7	3.70099105729073e-14	1
K06B9.6	3.71426764226243e-14	1
F16G10.2	3.75162891509184e-14	1
srx-115	3.81159033612941e-14	1
C09B8.3	3.88282448353646e-14	1
H02F09.3	3.89457155793298e-14	1
fbxa-141	3.91828783867183e-14	1
pef-1	3.96806143940392e-14	1
srw-10	4.0069605705087104e-14	1
cyp-34A2	4.0412163985372704e-14	1
fbxb-15	4.10080189675583e-14	1
F25E5.7	4.13111714215854e-14	1
vab-19	4.2123528859715404e-14	1
col-187	4.24907405856708e-14	1
ins-35	4.4141576808467105e-14	1
B0554.7	4.45452606983359e-14	1
chil-8	4.45896861987941e-14	1
ugt-59	4.4664481045830304e-14	1
C08D8.7	4.50609672057232e-14	1
C34B4.5	4.54571051171285e-14	1
B0310.2	4.55583258165713e-14	1
Y48A6C.8	4.56451490965272e-14	1
sra-32	4.57874819325094e-14	1
clec-125	4.5953590044219e-14	1
ugt-27	4.664123825979e-14	1
egas-4	4.7172859022197e-14	1
Y40H7A.11	4.7772071384847e-14	1
skr-14	4.83721956510701e-14	1
T05C1.5	4.9425588269681904e-14	1
lgc-7	4.94994216374619e-14	1
M153.3	4.99288016040342e-14	1
nhr-227	5.2502717326193404e-14	1
fbxa-41	5.36535717255577e-14	1
srab-25	5.44869053305143e-14	1
Y71F9AL.11	5.46328513398968e-14	1
F11D5.5	5.6371836201005105e-14	1
fbxb-104	5.66408557408771e-14	1
C15B12.8	5.722533674972921e-14	1
sra-6	5.74340007548227e-14	1
F19G12.3	5.77429947498188e-14	1
fbxb-97	5.89932814855658e-14	1
Y116A8C.3	5.99241549103632e-14	1
F23H12.7	6.07489176658589e-14	1
C34E11.7	6.14016659323706e-14	1
F46E10.3	6.161004458708751e-14	1
F29G9.1	6.179565296972841e-14	1
rgs-4	6.22361774222375e-14	1
Y51A2A.16	6.347421125496391e-14	1
F23D12.10	6.45841711697264e-14	1
K08C9.5	6.46873760465673e-14	1
Y62H9A.3	6.59742888600078e-14	1
bbs-1	6.62241101597566e-14	1
F14H8.2	6.681646184730741e-14	1
try-4	6.75444203604175e-14	1
C04C3.4	6.80613440499457e-14	1
clec-43	6.86400441088958e-14	1
lgc-23	6.98581134302415e-14	1
fbxa-138	7.031010804458951e-14	1
T26E3.10	7.11119461152744e-14	1
str-74	7.13025413643461e-14	1
T05H4.3	7.22471714722828e-14	1
F59B2.14	7.23278535921457e-14	1
Y51A2B.2	7.3370441645783e-14	1
inx-20	7.34798207461882e-14	1
ZK994.6	7.38017162824203e-14	1
srx-68	7.3919126595613e-14	1
F31F7.2	7.4812721977004e-14	1
clh-4	8.0665496954249e-14	1
C40A11.2	8.07353385094409e-14	1
pha-2	8.32536920942436e-14	1
F57C12.6	8.40765789166295e-14	1
his-8	8.612339786918351e-14	1
Y62H9A.11	8.6516648937321e-14	1
F38B7.10	8.77996032538935e-14	1
R07C12.1	9.01295347949435e-14	1
F32A7.8	9.06648158712779e-14	1
K09F6.11	9.191228853095331e-14	1
srz-85	9.31453641432145e-14	1
F53C3.6	1.0034260180654e-13	1
ref-2	1.00549859888221e-13	1
gcy-25	1.03897105588106e-13	1
cdh-7	1.05813653505675e-13	1
C39E6.2	1.08093805757317e-13	1
F52G3.4	1.0864058613945999e-13	1
F40G12.6	1.09553520860143e-13	1
sri-5	1.14678108410196e-13	1
ZK1025.4	1.16585516074904e-13	1
C46F4.3	1.17485627079102e-13	1
scl-8	1.31856647401892e-13	1
F54D12.2	1.36068012684587e-13	1
T19B10.12	1.39159469036093e-13	1
M01H9.2	1.4144361181164999e-13	1
grl-14	1.4453871624756499e-13	1
F45D11.14	1.5179379375719e-13	1
K09C4.2	1.54510438275336e-13	1
H41C03.2	1.62007928162928e-13	1
F14E5.1	1.6633318314753499e-13	1
col-86	1.7728705979095998e-13	1
F55B11.5	1.8220490374533899e-13	1
K09C4.4	1.97252135416476e-13	1
pqn-63	1.98047703546249e-13	1
F26G1.10	2.06647038569294e-13	1
F02E11.3	2.09226709291045e-13	1
F13E9.14	2.09914026020724e-13	1
F01D4.8	2.29092429785886e-13	1
K08D10.11	2.37528762277448e-13	1
T24D5.6	2.45806589272801e-13	1
srv-9	2.47681623011991e-13	1
ntr-1	2.50512686359467e-13	1
clec-185	2.51022844976901e-13	1
T25G12.2	2.61545212173346e-13	1
abu-2	2.62517616027276e-13	1
pals-20	2.67698502323734e-13	1
R11E3.19	2.69065589537626e-13	1
glb-30	2.74327413630278e-13	1
C54G10.1	2.81952453483529e-13	1
fbxb-76	2.94714035575307e-13	1
T08D2.5	3.00275858793188e-13	1
ule-3	3.00849396831064e-13	1
T12A7.7	3.13468101028973e-13	1
F36G9.7	3.227791028918e-13	1
daf-11	3.45544229054741e-13	1
mlt-10	3.56941126383646e-13	1
D1007.13	3.58872013743158e-13	1
W05H5.1	4.24104118367231e-13	1
col-50	4.56293942295013e-13	1
bbs-4	4.81489267953011e-13	1
ZK867.2	4.96050142481795e-13	1
F44A2.7	4.96346781084631e-13	1
R57.2	5.21675463237961e-13	1
srg-69	5.293893471271559e-13	1
C11H1.5	5.3225789930569e-13	1
ttr-1	5.99352725672844e-13	1
C54E4.12	8.30491440860094e-13	1
clec-32	8.97322895343699e-13	1
F54G2.2	9.92669978917958e-13	1
mam-1	1.10803051525347e-12	1
EEED8.12	1.11608437625704e-12	1
aat-8	1.27214732644797e-12	1
K07D4.4	1.27782337607601e-12	1
clec-157	1.41339818561823e-12	1
Y7A5A.6	1.4920803260751e-12	1
T01B7.8	2.14904665180263e-12	1
F21A3.11	2.20272813180063e-12	1
php-3	2.36423853011129e-12	1
F08F1.9	3.00031861432666e-12	1
F32E10.8	4.0411654618897896e-12	1
T16G1.5	4.25099732145192e-12	1
ZK666.14	4.3745004179036e-12	1
chhy-1	4.86262829138136e-12	1
npp-26	5.02507792049489e-12	1
clec-210	5.81446224176167e-12	1
T06G6.4	6.25702001830591e-12	1
clec-204	6.93825198762402e-12	1
Y50D7A.8	7.05121934579404e-12	1
abu-13	7.0972885895958195e-12	1
srx-43	7.75058827979379e-12	1
rab-28	8.386041953169949e-12	1
VH15N14R.1	9.15375955392149e-12	1
sulp-3	9.761026481053029e-12	1
C56G3.2	1.0435167425642299e-11	1
Y71G12B.31	1.4085375344029899e-11	1
F47B8.5	1.58714615935824e-11	1
acbp-7	2.21919078270546e-11	1
dma-1	2.4684491019097898e-11	1
Y40C7B.4	2.5797672009764497e-11	1
srsx-27	3.93660296969047e-11	1
pgp-9	3.9380559954731194e-11	1
B0348.5	3.9976982943040495e-11	1
F20B10.3	4.12218037920832e-11	1
F49C12.5	4.4028838183808195e-11	1
K02B12.6	4.4813305280769004e-11	1
eat-5	4.5589992742886193e-11	1
F11C3.1	4.5678694486572296e-11	1
sel-12	5.356843454449569e-11	1
M6.4	5.4118407728765495e-11	1
best-1	5.5555036912082796e-11	1
tmem-138	7.62202580139726e-11	1
C11H1.8	9.21921564640651e-11	1
Y39G8B.10	9.33593195740488e-11	1
asm-2	9.340091512011249e-11	1
clec-178	1.04742008434697e-10	1
twk-14	1.12925177033741e-10	1
ceh-74	1.3372317277951001e-10	1
F49F1.7	1.6589905383362001e-10	1
npr-34	1.7126537661359e-10	1
C53C11.5	1.80893505497636e-10	1
W03F9.11	1.83992419279296e-10	1
nas-6	2.7559281458739e-10	1
F09E10.5	3.14956367796175e-10	1
Y43D4A.2	3.17674538710651e-10	1
F55B11.3	3.3446222607272803e-10	1
aexr-3	3.53076166151861e-10	1
lite-1	3.82909156774815e-10	1
F56D6.9	4.0944102889577005e-10	1
T23F11.11	4.19787352283397e-10	1
bli-1	4.51668732551812e-10	1
F07H5.6	4.6813953586661e-10	1
B0310.3	4.78302482061443e-10	1
C04A11.1	6.2813029240384e-10	1
cutl-4	6.46373342509214e-10	1
Y43F8B.15	6.61412283142959e-10	1
C55C3.1	6.98805194124883e-10	1
F15G9.2	7.32272052322919e-10	1
Y69H2.3	7.56914195159622e-10	1
Y18D10A.22	8.65046658453858e-10	1
ccch-5	8.733760836487e-10	1
clec-194	8.87042811603283e-10	1
lipl-3	9.339320457508641e-10	1
C45B2.3	9.93284464587558e-10	1
B0205.14	1.0562036051032e-09	1
pqn-98	1.07991847355661e-09	1
T21E8.6	1.3846149060765301e-09	1
oac-48	1.38569427292886e-09	1
C36A4.10	1.42271847293642e-09	1
T04A6.2	1.56329270816943e-09	1
adt-1	1.6041248210511102e-09	1
Y9D1A.2	1.67233649573819e-09	1
K02E7.11	1.94075511296275e-09	1
Y48A6C.6	1.98598918946782e-09	1
ceh-82	2.1731802417623802e-09	1
B0281.6	2.52675559329499e-09	1
tsp-11	2.70201377395714e-09	1
F19H8.2	3.2383963824563603e-09	1
R08F11.4	3.85849972058391e-09	1
oac-13	3.89263717920872e-09	1
R09A8.9	3.9183931763934e-09	1
C49H3.16	4.229758354674381e-09	1
F35F10.4	4.48480856430055e-09	1
elo-9	6.6598907750463305e-09	1
C16C8.10	8.27808873946439e-09	1
nas-37	8.33203726140268e-09	1
del-2	8.716308355096251e-09	1
R11G1.2	8.98621716076751e-09	1
C54D10.5	9.22226287356977e-09	1
Y55F3AM.14	9.303228483269621e-09	1
K12H6.4	9.94390647089287e-09	1
fbxa-89	1.03456171035468e-08	1
nhr-123	1.12591860396739e-08	1
clec-223	1.23061567017123e-08	1
tyr-5	1.23574743330496e-08	1
btb-12	1.32622343466415e-08	1
C05C9.1	1.43765784261987e-08	1
C29E4.9	1.46463895401988e-08	1
bath-34	1.70773640948025e-08	1
C12D5.10	1.71381726973854e-08	1
inx-16	1.73383397121542e-08	1
Y65B4A.4	2.00508771131733e-08	1
ZK262.3	2.12805204959369e-08	1
C50H11.8	2.23061002081482e-08	1
kreg-1	2.3650723710293e-08	1
F28A12.3	2.88837332664485e-08	1
C18D11.10	3.31960827634432e-08	1
ttll-11	3.36477970884952e-08	1
Y62H9A.14	3.50469563173808e-08	1
lgc-25	3.7718422557766e-08	1
npr-14	3.80518789693653e-08	1
nfyb-1	3.83629956972797e-08	1
srbc-71	3.91173420069431e-08	1
T03G11.3	4.17493852447195e-08	1
ins-9	4.51812483202672e-08	1
K06H6.2	4.71675179770051e-08	1
W02D9.6	5.4448760473376e-08	1
K07C11.4	6.28286169322569e-08	1
F41E6.11	6.65626528958435e-08	1
B0462.4	6.72741846288216e-08	1
K07H8.11	8.53994108755646e-08	1
folr-1	8.66279982230064e-08	1
gst-14	9.70240692306496e-08	1
pitr-3	1.08315382081368e-07	1
F23H12.3	1.19684520942383e-07	1
F53B6.5	1.20336362460635e-07	1
str-211	1.2683870532245e-07	1
Y73F8A.35	1.30882540338837e-07	1
F55A4.3	1.31438152483843e-07	1
C34C12.12	1.37714732408982e-07	1
prx-1	1.48366789560654e-07	1
gcp-2.3	1.74487559246959e-07	1
R04A9.3	1.83740535366736e-07	1
Y73F4A.1	1.98758206288087e-07	1
pop-1	2.21619376324725e-07	1
iglr-1	2.60172553453497e-07	1
Y75B8A.6	2.65266187330644e-07	1
C05B5.4	2.8976377843973e-07	1
F28F9.2	2.89838721124519e-07	1
tin-9.2	2.95385938904135e-07	1
K01A12.3	3.02474054362819e-07	1
try-10	4.22804031492475e-07	1
abu-7	4.58329064539478e-07	1
F20C5.5	4.68764088144819e-07	1
twk-23	5.19850617636439e-07	1
nas-33	5.62331128583741e-07	1
str-141	5.784480270457e-07	1
lgc-28	6.66064676464724e-07	1
otpl-7	7.23632153791115e-07	1
nhr-119	8.32313794752336e-07	1
6R55.2	8.94974250846082e-07	1
pals-25	1.00576194670592e-06	1
srh-116	1.0180139978884e-06	1
cyp-13B1	1.11127598212315e-06	1
srg-48	1.13380528680148e-06	1
C05C9.2	1.15755235894002e-06	1
sru-3	1.42391561643733e-06	1
F22E12.1	1.552820698543e-06	1
fbxc-7	1.68640667955144e-06	1
nhx-3	1.75285022699508e-06	1
ref-1	1.86814274242516e-06	1
str-243	1.90573759639648e-06	1
C45G7.4	1.93228852080468e-06	1
wrt-1	1.94730995916326e-06	1
H12D21.6	2.00889806182976e-06	1
lys-10	2.05927284823389e-06	1
T01G6.1	2.07624708527202e-06	1
F40D4.17	2.12821434846053e-06	1
F54D10.4	2.24169441079728e-06	1
C16C4.18	2.49113117688609e-06	1
col-177	2.5718240686088e-06	1
F31F6.3	3.07374130759215e-06	1
ZK813.3	3.25882572113562e-06	1
mec-4	3.35539430404535e-06	1
Y62H9A.5	3.83474364290263e-06	1
E04D5.4	3.95625232144737e-06	1
C41D11.6	4.0911651659053e-06	1
bam-2	4.16569996619029e-06	1
T16G12.9	4.1837207918481e-06	1
twk-10	5.4193085240956e-06	1
F36G9.3	5.69890215380284e-06	1
fbxa-74	6.1002604364929e-06	1
C17B7.8	6.83699712840688e-06	1
ins-39	9.16576062370227e-06	1
C14E2.6	9.30222178403333e-06	1
F52C6.4	1.18378217277492e-05	1
pes-8	1.32750381335864e-05	1
D1014.5	1.46158526121796e-05	1
T08E11.8	1.50488534466981e-05	1
dhhc-11	1.63818769402895e-05	1
Y62H9A.4	1.68574189290008e-05	1
C50B8.6	1.699423587575e-05	1
npr-19	1.94062205688464e-05	1
clec-246	1.94300362626663e-05	1
srr-6	1.99996605752287e-05	1
glt-5	2.84287219833356e-05	1
K07A1.6	2.90863159031266e-05	1
R11D1.2	3.06347453159878e-05	1
Y41D4B.11	3.13881311321842e-05	1
F10B5.3	3.22498303300586e-05	1
nlp-54	3.33144466066257e-05	1
cat-2	3.44201304433423e-05	1
srx-73	3.83922935100659e-05	1
R11.2	4.03220376673855e-05	1
hlh-2	4.15432914220769e-05	1
pqn-15	4.2349158611734e-05	1
W07B8.4	4.34831607169063e-05	1
hhat-1	4.58232252897744e-05	1
F28G4.3	5.17845130488164e-05	1
ins-31	5.19751185057324e-05	1
dop-5	5.97411269204509e-05	1
R03G8.6	6.2434029610679e-05	1
srx-58	6.88746130485392e-05	1
W06D11.2	6.96057378005046e-05	1
dct-17	7.63196493868226e-05	1
F58B4.6	8.20303488289031e-05	1
W03F11.5	8.33850773984286e-05	1
clec-61	8.60433256955946e-05	1
lin-12	8.93073131453729e-05	1
srh-69	0.0001027523781562	1
D1044.7	0.0001028673912867	1
dhhc-10	0.0001100940329474	1
unc-42	0.0001176315245736	1
ZK105.12	0.000120106006424	1
T01G5.7	0.0001282730786704	1
D1054.10	0.0001285850607305	1
cutl-17	0.0001390700296143	1
T12G3.4	0.0001502882657575	1
R12E2.6	0.0001536177464253	1
nep-11	0.0001605434566074	1
hil-6	0.0001649639142733	1
ZK678.3	0.0001715456616411	1
col-151	0.000173425502055	1
F25H9.2	0.0001826920692197	1
T20F5.4	0.000187817281901	1
haf-6	0.0001886168531597	1
ttr-14	0.0001895473292103	1
ifa-3	0.0001912915557493	1
nhr-229	0.0001925238846758	1
F32D8.15	0.0002010900728075	1
C45G9.12	0.0002099778817993	1
Y71G12B.18	0.0002106151018873	1
C37C3.10	0.0002290082057981	1
Y43F8B.3	0.0002364254865559	1
R119.2	0.0002440620364578	1
npr-33	0.0002532455237278	1
nhr-277	0.0002590203415015	1
R04E5.7	0.0002675945226052	1
cyp-14A5	0.0002745201571011	1
nas-12	0.0002803769053713	1
ugt-51	0.0002820272083188	1
ceh-14	0.00028396971608	1
T24E12.1	0.0003167936810344	1
nas-21	0.0003230956380547	1
C01A2.1	0.0003316809956286	1
T24E12.11	0.0003674496363744	1
Y4C6B.4	0.0003769265460088	1
T08D2.1	0.0003786303701323	1
old-1	0.0004061621848182	1
T05A7.11	0.0004502830342711	1
bath-46	0.0004732267429823	1
ule-5	0.000479940135314	1
alh-5	0.000493920037257	1
zig-10	0.0005373497381533	1
F45D3.2	0.000540486618018	1
K09B3.1	0.0005586303060632	1
math-24	0.0005699480847439	1
xnd-1	0.0006256343126767	1
K09H9.7	0.0006322489484437	1
T09F5.1	0.0006479323989368	1
W07E6.3	0.000655391259442	1
str-180	0.0006841389682957	1
F44G3.10	0.0007064433575588	1
syx-6	0.0007097523239654	1
F35G2.5	0.0007260460321004	1
col-174	0.0007431643152514	1
srw-85	0.0007448711951581	1
nhr-91	0.0007496664555882	1
C18D4.12	0.0007589423021402	1
C49F8.3	0.0007625332204291	1
C16C8.13	0.0008211003158883	1
cyp-13A7	0.0008362835914709	1
D2024.4	0.0008747860991119	1
ptr-18	0.000886958129679	1
lips-7	0.0009152835892266	1
glb-4	0.0009542490103609	1
ghi-1	0.0009679256709333	1
K02A6.2	0.0009920193593103	1
C24A8.6	0.0010011163608872	1
C38C6.3	0.001004860332151	1
T27A10.6	0.0010368763746656	1
K04A8.2	0.0010507610156498	1
grl-30	0.0010558909715138	1
Y53F4B.27	0.001072648800758	1
mlt-9	0.0010770943367734	1
ZK697.8	0.0010781671038883	1
wrt-9	0.0010842341680739	1
fbxa-6	0.0010921878082943	1
inx-18	0.0010936104653023	1
Y57G11C.40	0.0010987576414015	1
ZK856.5	0.0011017495380149	1
F19C7.4	0.0012139095879687	1
F29B9.12	0.0012245052353801	1
pals-39	0.0012280195471427	1
H29C22.1	0.0012381505714029	1
C32H11.5	0.0012419623423665	1
sre-18	0.0012473358905906	1
T02G6.2	0.0012767677843329	1
acox-1.3	0.0013351344039933	1
fbxa-167	0.001337273350895	1
rgs-9	0.0013549212183808	1
ador-1	0.0013708289860855	1
K07E8.7	0.0013720477620453	1
F55B11.2	0.0013868329006216	1
T09B4.5	0.0013869053572115	1
T06G6.6	0.0013928593533755	1
Y61A9LA.7	0.0014382716089599	1
R10E8.8	0.0014849077263398	1
C39B10.1	0.0014877160652793	1
C16E9.1	0.0015054860924821	1
C32H11.4	0.0015216985835216	1
K05F1.13	0.0015426668283427	1
Y49E10.18	0.0015723810736629	1
Y116F11B.6	0.001582758402134	1
T28F3.9	0.0016021126052841	1
gly-15	0.0016080526617183	1
bed-3	0.001609838537741	1
T03G6.1	0.0016552546102346	1
ets-9	0.0016580075827581	1
snpc-1.3	0.0016584106041132	1
btb-6	0.0017221197652663	1
C44B12.3	0.0017397937808193	1
acr-6	0.0017539387166579	1
