gene name	Scaled_TPM	group number
C54E4.12	5.2625335856953605e-15	1
Y34D9A.8	5.3662948684456e-15	1
T19C9.8	5.390767668203851e-15	1
Y47H10A.5	5.4006216364954605e-15	1
Y71F9AL.6	5.433028577675931e-15	1
F32G8.3	5.44155355839555e-15	1
nas-23	5.86926909150213e-15	1
wrt-4	6.058885251903e-15	1
K06A4.10	6.1020066415725e-15	1
C24H10.3	6.1043369260704305e-15	1
K07C11.4	6.179818893849261e-15	1
F42D1.4	6.192751545837571e-15	1
K09C4.9	6.2152734611459805e-15	1
C14A11.6	6.32892738698111e-15	1
Y69H2.10	6.33143364546847e-15	1
T10G3.2	6.394351460493761e-15	1
F26D11.2	6.395866919088971e-15	1
phy-4	6.403769735915991e-15	1
F56A6.8	6.440771280514391e-15	1
fbxa-169	6.67248142299068e-15	1
W02B12.13	6.767796468474821e-15	1
R04B5.6	6.81746470412701e-15	1
mam-5	6.897718942303731e-15	1
ser-1	6.9227889720769706e-15	1
igdb-3	7.005006223433551e-15	1
scl-15	7.062815217159491e-15	1
chil-20	7.105252317235421e-15	1
H01M10.1	7.24009119569866e-15	1
T05E11.8	7.301023147668971e-15	1
ZK675.4	7.489976863746221e-15	1
C09F12.3	7.556585026331501e-15	1
F26D2.16	7.866629118812791e-15	1
K08H2.2	7.95777206705031e-15	1
Y49G5A.1	8.056874972533441e-15	1
M151.9	8.14728572273703e-15	1
T06D10.3	8.16117028798832e-15	1
Y40C5A.3	8.20118682671314e-15	1
T26A8.3	8.236025094707951e-15	1
F07B7.12	8.38975377253276e-15	1
C04E12.5	8.77911618649155e-15	1
C08A9.9	8.81618770919741e-15	1
srz-83	8.851268855908551e-15	1
nhr-227	8.922070983235831e-15	1
Y17G9A.3	8.948341436401622e-15	1
cyp-33D3	8.9730962309148e-15	1
K02E7.1	8.996105395764781e-15	1
Y39G8B.10	9.08212783935624e-15	1
C15B12.8	9.08243682280577e-15	1
zipt-21	9.308079240611921e-15	1
E02H9.7	9.325788263364491e-15	1
Y61A9LA.4	9.34393284692752e-15	1
Y25C1A.6	9.40289144048339e-15	1
ZK666.15	9.526302772746231e-15	1
clec-58	9.66934385920177e-15	1
srsx-17	9.829254756853981e-15	1
col-102	9.868135153282922e-15	1
glb-21	1.02441961643644e-14	1
F41E7.9	1.0272906416947e-14	1
cutl-9	1.02745855484151e-14	1
nhr-249	1.03099524844135e-14	1
srx-44	1.03561395180896e-14	1
sre-22	1.04496308368913e-14	1
fbxb-59	1.04898028226651e-14	1
rpi-1	1.06934352910888e-14	1
srt-62	1.0717755555097901e-14	1
F47B8.4	1.0965698211597e-14	1
gcy-18	1.1000983543299701e-14	1
B0416.10	1.1111358196963901e-14	1
Y17D7C.6	1.11182129916098e-14	1
fbxa-166	1.11942374058917e-14	1
Y52B11B.1	1.12193001096577e-14	1
F54E4.4	1.1268872298306101e-14	1
W03G11.2	1.13773798010001e-14	1
pqn-16	1.1385693955334801e-14	1
C40A11.2	1.1691503721642701e-14	1
C30F2.5	1.1723183041905201e-14	1
hsp-16.1	1.19036690816166e-14	1
M03B6.3	1.2021911963433301e-14	1
bgnt-1.5	1.2302347766640201e-14	1
inx-20	1.23249298234395e-14	1
math-23	1.25203558845291e-14	1
T12A2.3	1.2524910784301101e-14	1
M02G9.1	1.2616548670583401e-14	1
F17A2.13	1.265067434824e-14	1
fbxa-112	1.26636672721968e-14	1
nhr-260	1.28709613908692e-14	1
F19B10.5	1.29081783712482e-14	1
arrd-16	1.30024054381225e-14	1
col-50	1.3197267105599101e-14	1
C08F1.10	1.33378998298496e-14	1
srh-95	1.34079697280624e-14	1
F13A7.12	1.36937214431997e-14	1
col-37	1.38823598688855e-14	1
otpl-6	1.38983529048705e-14	1
nhr-63	1.39390235772735e-14	1
F31F6.3	1.4080803251814701e-14	1
fbxc-29	1.46916133446181e-14	1
oac-37	1.4873719818867202e-14	1
K03A11.6	1.49624383884958e-14	1
srh-28	1.5036051508574602e-14	1
grl-14	1.50866749956231e-14	1
F10D2.16	1.51376875902786e-14	1
Y54F10BM.6	1.57107625017343e-14	1
B0454.8	1.57123777948817e-14	1
B0563.1	1.58487935670394e-14	1
fipr-20	1.61180405113151e-14	1
M01B2.8	1.6658553983310802e-14	1
T08D2.5	1.68412042034032e-14	1
F13E9.8	1.72287803805896e-14	1
F13A2.2	1.78757931815245e-14	1
fbxb-75	1.80611062926486e-14	1
C45B2.3	1.85807350639101e-14	1
str-93	1.88568019803872e-14	1
irld-42	1.89505099426969e-14	1
ins-2	1.92707643727302e-14	1
Y43D4A.6	1.96593274705648e-14	1
C08F1.6	2.0722569225636e-14	1
acr-2	2.0790027083895702e-14	1
fbxa-78	2.1252599016633902e-14	1
T24C4.3	2.13584843044892e-14	1
K10G4.5	2.14853726148768e-14	1
oac-2	2.22535842838366e-14	1
C08E8.5	2.2311959817452802e-14	1
T05E12.9	2.30683131376335e-14	1
K02A6.4	2.3185079836287702e-14	1
Y62H9A.3	2.329518224151e-14	1
cyp-33C2	2.39337093916323e-14	1
pqn-97	2.42097384733621e-14	1
K10G4.10	2.43638837756853e-14	1
Y17G9B.11	2.55268854535669e-14	1
R10E8.3	2.61453648669505e-14	1
F26D11.4	2.6857892406049e-14	1
sri-67	2.77162619006141e-14	1
F35C8.8	2.8025300328894e-14	1
C31B8.12	2.8750002510518804e-14	1
F57C12.6	2.8938041185377e-14	1
M163.11	2.90682120968991e-14	1
ngn-1	2.9552370781887104e-14	1
D1007.13	2.97332325842033e-14	1
T06H11.2	3.007578827596e-14	1
irld-26	3.02677158961782e-14	1
lgc-26	3.0977963295632704e-14	1
Y57A10C.8	3.13153364886846e-14	1
str-112	3.27120483530953e-14	1
T24A6.16	3.30908226382345e-14	1
Y38E10A.20	3.34599528970172e-14	1
fbxa-30	3.3661269767512e-14	1
F09E10.6	3.47091752764262e-14	1
srbc-41	3.4866990886587304e-14	1
Y116A8C.3	3.61102558255844e-14	1
K05G3.2	3.65459028210189e-14	1
C05E4.15	3.6964291633132503e-14	1
T08G5.15	3.71954883267854e-14	1
pals-4	3.74598829674737e-14	1
srxa-13	3.87818481193333e-14	1
clc-4	3.90388067607312e-14	1
kin-15	3.92824291819981e-14	1
F33E2.10	4.15962036698493e-14	1
T27C5.12	4.2695560050580204e-14	1
Y39H10B.3	4.3067388176398e-14	1
Y73B6BL.289	4.31244758713889e-14	1
T19C4.1	4.3127596490043504e-14	1
Y47D3A.1	4.39235126187537e-14	1
fezf-1	4.5077900912473505e-14	1
clec-76	4.5964259397314e-14	1
F02E11.3	4.59886297600407e-14	1
F40G9.7	4.7344740520099304e-14	1
H25K10.1	4.76816116794533e-14	1
sel-7	4.80129249316365e-14	1
dot-1.4	4.9360168717108804e-14	1
str-129	4.9389653764767904e-14	1
srv-4	4.9406669500216304e-14	1
hsp-16.49	4.95632141181063e-14	1
Y73F8A.32	4.96393086101353e-14	1
bgnt-1.8	5.0653776703603e-14	1
R11D1.7	5.4430128203076504e-14	1
ceh-7	5.48780986491871e-14	1
srh-60	5.86140239164825e-14	1
F40G9.6	6.027612951469021e-14	1
R11E3.19	6.03203221941741e-14	1
F14H12.17	6.07933571205145e-14	1
gcy-27	6.09803927008038e-14	1
sdz-35	6.10466733910018e-14	1
srbc-1	6.125190509595021e-14	1
srh-180	6.22357056449298e-14	1
F38A1.15	6.551440685794891e-14	1
Y52B11A.18	6.59915866087206e-14	1
poml-2	6.77928197426247e-14	1
col-148	6.78070500303075e-14	1
srz-94	6.903578126802111e-14	1
K02G10.15	6.96506688939513e-14	1
ZK897.10	7.00277979111664e-14	1
C08G5.6	7.28878881732873e-14	1
H41C03.2	7.31997384595314e-14	1
C39B10.4	7.35595861660245e-14	1
C33G8.13	7.44728081218473e-14	1
Y43F8B.10	7.540294823073591e-14	1
fbxa-141	7.62043343511299e-14	1
K09C8.9	7.77294229775801e-14	1
clec-130	7.97587561896043e-14	1
srh-234	8.010738676103111e-14	1
K05C4.3	8.151551638173099e-14	1
fbxb-25	8.295998909186041e-14	1
Y48D7A.1	8.33934722889839e-14	1
mam-1	8.820479931895741e-14	1
npax-2	9.267032156520421e-14	1
C24H12.1	9.473551998460799e-14	1
mltn-8	1.00570712658204e-13	1
nstp-9	1.0518428219402599e-13	1
try-4	1.10111529837473e-13	1
str-38	1.10223955065334e-13	1
nhr-188	1.19450724676228e-13	1
grl-31	1.20378197963386e-13	1
fbxa-135	1.23089664460982e-13	1
F21A3.2	1.2419703525473099e-13	1
M01H9.2	1.26440928122503e-13	1
B0554.4	1.36560226868265e-13	1
M117.3	1.37629544765977e-13	1
oac-34	1.40004993044568e-13	1
H04D03.3	1.4275051690842998e-13	1
srb-18	1.52925633857894e-13	1
sra-32	1.53731380041756e-13	1
arrd-5	1.70349539811368e-13	1
srg-69	1.7060776204111299e-13	1
srd-59	1.74611648578116e-13	1
srd-33	1.77245573013201e-13	1
sra-24	1.83946692602793e-13	1
C04B4.5	1.92160285054902e-13	1
F49E10.2	1.9876744464889e-13	1
lgc-23	2.0552305425048798e-13	1
T24D5.5	2.12717393583427e-13	1
W04G5.3	2.49303564420777e-13	1
srbc-51	2.62510549066453e-13	1
Y75B8A.28	2.77602523257049e-13	1
H38K22.4	2.7883310287534e-13	1
srh-154	2.85971295716644e-13	1
T19C4.24	2.89560234838748e-13	1
K07D4.4	3.25710827786213e-13	1
Y5H2B.3	3.94477976641767e-13	1
php-3	4.01145450555461e-13	1
JC8.16	4.07524253155617e-13	1
K11G9.1	4.63315988420433e-13	1
gly-15	5.48552580046893e-13	1
Y71G12B.31	5.72068611881862e-13	1
ttr-1	5.77852035910801e-13	1
sdz-20	6.468994558503979e-13	1
zig-3	6.77193326039292e-13	1
F36H9.1	7.65894712415972e-13	1
ule-3	8.61109900052346e-13	1
T26C5.2	8.90572715477512e-13	1
clec-64	1.2191577273570899e-12	1
Y71H2AM.25	1.45695071880972e-12	1
T01B7.8	1.48335494221428e-12	1
nspb-5	1.6221622382931799e-12	1
clec-173	1.7197068236031599e-12	1
W05H5.1	1.74106499337046e-12	1
C01B7.5	2.04021835698084e-12	1
glb-30	2.27420445003621e-12	1
M162.15	2.38719551804132e-12	1
Y7A5A.6	2.5416822204070698e-12	1
hlh-14	2.66379331896927e-12	1
nhr-25	2.7677223632780397e-12	1
npp-26	2.8028479680629697e-12	1
srt-28	3.3087888433853996e-12	1
daam-1	3.79296174648022e-12	1
F37H8.6	5.08568339172639e-12	1
T25G12.6	5.46990677134027e-12	1
F56A8.8	5.50055408635976e-12	1
Y70C5C.1	7.46821679816206e-12	1
F07C4.6	7.538201063669789e-12	1
srz-11	7.71866768406439e-12	1
eat-18	7.885078066039719e-12	1
sulp-3	8.0469904947249e-12	1
F10B5.3	8.556581183002939e-12	1
nas-33	8.81247866606796e-12	1
acbp-7	1.00223051007956e-11	1
dhs-23	1.0379756644688199e-11	1
fbxa-120	1.0403722603274499e-11	1
fbxa-104	1.1192176892359199e-11	1
Y37H2C.1	1.2008660377003099e-11	1
Y102E9.6	1.2090834815115298e-11	1
Y43D4A.2	1.2824724092889598e-11	1
F10E7.1	1.3073364618484598e-11	1
sdz-15	1.3260813874160898e-11	1
srw-98	1.6824362076234397e-11	1
F54F7.8	2.0773259386452198e-11	1
Y70C5A.3	2.0816446243333597e-11	1
pqn-74	2.1939370862149e-11	1
T06G6.4	2.48467290650439e-11	1
aexr-3	2.95175896212933e-11	1
fbxa-38	3.0789583821865695e-11	1
Y47H10A.3	3.4429649847684296e-11	1
C15H9.3	3.60974418490239e-11	1
sri-51	3.9994319303087695e-11	1
ZK1055.4	5.5216468257849e-11	1
ZC132.3	5.824248630375969e-11	1
Y110A2AL.7	7.001766604149849e-11	1
E02H4.4	7.403765980794839e-11	1
T20D4.5	7.566878558844229e-11	1
R05G6.1	8.34819418200323e-11	1
B0310.3	8.7574628837926e-11	1
col-152	9.5492869013002e-11	1
srab-9	1.03701699791958e-10	1
srh-24	1.03966510567675e-10	1
irld-21	1.29607809261004e-10	1
Y18D10A.22	1.34592224749357e-10	1
clec-178	1.35068714743004e-10	1
Y6B3B.1	1.38431439869931e-10	1
gcy-36	1.38903125708345e-10	1
F52G3.5	1.56845759770002e-10	1
F55B11.3	1.99745460019569e-10	1
K09A11.1	2.02223742702604e-10	1
Y51A2B.8	2.05034694997247e-10	1
F31F6.2	2.0676850195656002e-10	1
clec-38	2.21174746830611e-10	1
T28D9.11	2.3087340120451401e-10	1
T28A11.16	2.51797851537604e-10	1
bli-1	2.65417854126061e-10	1
T04A6.2	2.75101736055891e-10	1
C50H2.13	2.89639346279682e-10	1
srw-40	3.1878671238934203e-10	1
gcy-22	3.25817114007681e-10	1
E02C12.12	3.43962220589325e-10	1
B0205.14	4.14079985031546e-10	1
clec-145	4.3859009854923203e-10	1
R02E4.2	4.42727988257859e-10	1
ceh-40	4.46272811238451e-10	1
srh-223	4.81560432764137e-10	1
Y43F8B.25	4.90875318453895e-10	1
T24D5.3	4.99588631038002e-10	1
irld-19	6.04649998527494e-10	1
F19H8.2	6.76150706920596e-10	1
ZK262.3	8.37767735825348e-10	1
Y7A5A.3	8.843526850275401e-10	1
pqn-98	9.97467261741446e-10	1
F11A6.15	1.00904913347474e-09	1
K09E3.7	1.0328386415054301e-09	1
col-172	1.06566166268837e-09	1
F36G3.3	1.3479728079245101e-09	1
C12D5.10	1.40551355438361e-09	1
Y41G9A.5	1.4490308781636701e-09	1
C54D10.5	1.47881353461592e-09	1
sre-20	1.6842028439327902e-09	1
F47H4.2	1.7607291386949202e-09	1
T05H4.3	2.3829917672068304e-09	1
tsp-11	2.5397110222463203e-09	1
C39B10.1	2.7532755852303904e-09	1
str-138	2.7856677957159903e-09	1
T22C8.1	2.9192655466770403e-09	1
C36A4.10	3.682056680996e-09	1
B0281.6	4.0794535409299905e-09	1
Y69H2.3	4.373145711658751e-09	1
F58D12.1	4.81915156939029e-09	1
vab-15	7.467387315004971e-09	1
K09H11.4	7.915042100617181e-09	1
C29E4.9	8.631161176428592e-09	1
Y75B12B.11	9.788618843384311e-09	1
Y106G6D.2	1.10376518378715e-08	1
srd-23	1.18795467568871e-08	1
C04G6.7	1.26201985147075e-08	1
R08F11.4	1.30691155760489e-08	1
W02D9.6	1.34021932766978e-08	1
ceh-82	1.35189429344609e-08	1
nmur-2	1.4399903011841e-08	1
C46H11.7	1.46577765651447e-08	1
F56F4.8	1.64763278416131e-08	1
Y69H2.9	1.69932504842736e-08	1
nhr-123	1.71786264511464e-08	1
F20C5.5	2.07282187524993e-08	1
ins-21	2.09578904980782e-08	1
str-211	2.15953578775167e-08	1
T25E12.6	2.26058996852489e-08	1
lgc-25	2.42256729620088e-08	1
R11G10.4	2.45720265447773e-08	1
K06H6.2	2.5913055937502e-08	1
F57C12.2	2.6925026412866e-08	1
F55A4.3	2.69875220227899e-08	1
bath-34	3.05761766172885e-08	1
T26G10.5	3.10059850080362e-08	1
K01A11.3	3.23002281572894e-08	1
Y71G12B.26	4.2243936230004e-08	1
C28G1.4	5.30748026669649e-08	1
C47F8.1	6.10079893511984e-08	1
dyf-7	6.5982571837123e-08	1
Y73F8A.35	7.34858149571144e-08	1
srt-20	7.38450807678551e-08	1
abu-15	7.80152009841786e-08	1
irg-5	9.36850138695576e-08	1
try-10	1.36560630242116e-07	1
F01D4.8	1.45636284264063e-07	1
iglr-1	1.5954861943699e-07	1
F27D9.13	1.75035489753282e-07	1
C25F9.15	1.89057080603518e-07	1
C11H1.8	2.27351997916513e-07	1
K03D3.2	2.34568886319841e-07	1
npr-34	2.46268997912824e-07	1
nspc-1	2.57201671109516e-07	1
srx-38	2.63574763641522e-07	1
srh-87	2.92980483312138e-07	1
pitr-3	3.07316281530374e-07	1
tsp-13	3.13079493521971e-07	1
C45G7.4	3.56738241528617e-07	1
lgc-28	3.57553903304383e-07	1
T16G12.9	3.76530204943723e-07	1
F22E5.11	3.79292063467283e-07	1
ZK84.1	4.33924740166223e-07	1
T09D3.3	5.68480148555184e-07	1
clec-12	5.71278154079709e-07	1
6R55.2	5.95239189069321e-07	1
Y57G11C.1143	6.13655419735702e-07	1
C38D9.2	6.59295139310191e-07	1
F41E6.11	7.91242096001673e-07	1
Y73F4A.1	7.95909189262095e-07	1
H12D21.6	8.02860450367295e-07	1
F22E12.1	8.81490928035771e-07	1
F09F9.2	1.08912500458104e-06	1
C40C9.3	1.08931296093836e-06	1
C23F12.3	1.09664666680788e-06	1
srz-23	1.2339261240941e-06	1
W02D7.12	1.46765215075391e-06	1
dsl-2	1.51917407772037e-06	1
srt-29	1.65930291461083e-06	1
srg-21	1.77100661315879e-06	1
cyp-13B1	1.84228233750993e-06	1
C54C6.4	2.0254902762174e-06	1
E04D5.4	2.42295344029632e-06	1
mec-4	2.46207499021857e-06	1
F55C5.10	2.4730295170389e-06	1
F40D4.17	3.00424093671552e-06	1
T12G3.4	3.13429102557507e-06	1
srt-69	3.68142415595325e-06	1
nhr-271	3.78332054146206e-06	1
ets-9	4.33494534031303e-06	1
lite-1	4.46743329496587e-06	1
col-9	4.52026854153754e-06	1
nhx-3	5.16486109366407e-06	1
dop-5	5.39865433657169e-06	1
nhr-137	5.53267838000123e-06	1
clec-161	5.69912496208382e-06	1
Y62H9A.5	5.8835784107234e-06	1
srr-6	7.9450322379312e-06	1
C45G9.12	8.10788214573746e-06	1
F55A3.6	8.16765094607352e-06	1
cyp-33C6	8.94827539318835e-06	1
F12E12.2	9.02080461069649e-06	1
lys-10	9.15910503699783e-06	1
cat-2	9.22822923871227e-06	1
cof-2	1.06727714272034e-05	1
Y27F2A.9	1.11922947911224e-05	1
nas-12	1.15339112938322e-05	1
ZK994.1	1.21826215706175e-05	1
col-177	1.29313429942514e-05	1
ZK813.3	1.34175622523381e-05	1
R03G8.6	1.42544741245334e-05	1
fbxa-47	1.45616678227485e-05	1
fipr-28	1.49645122436045e-05	1
Y49E10.29	1.53793397869037e-05	1
F35D2.6	1.59370912032764e-05	1
T21C9.9	1.63696709477872e-05	1
Y62H9A.4	1.73030778196688e-05	1
F23H12.5	1.82890655399022e-05	1
dhhc-11	1.96202417705611e-05	1
srx-73	2.21702920733865e-05	1
cyp-32B1	2.27053188256025e-05	1
twk-10	2.3525631122032e-05	1
Y58A7A.4	2.5264941983046e-05	1
srbc-34	2.62390174871996e-05	1
cutl-16	2.68877269370176e-05	1
F21D9.4	2.85196236027554e-05	1
fbxa-19	3.01803565445664e-05	1
K07A1.6	3.28231043775676e-05	1
C14E2.6	3.30687592084667e-05	1
glo-2	4.04706039374443e-05	1
F07C3.16	4.12711439887939e-05	1
nlp-54	4.63006916863792e-05	1
irld-30	4.69065971458961e-05	1
C50B8.6	4.87679295854682e-05	1
C08E3.14	5.0291177789707e-05	1
ugt-51	5.32687274004211e-05	1
H10D18.1	5.47837370822789e-05	1
lin-12	5.60947382273202e-05	1
sel-12	5.65344585330848e-05	1
R13H4.8	6.29641091192831e-05	1
dct-17	6.6580601055328e-05	1
lgc-52	6.82030837626672e-05	1
cutl-17	6.88715585648487e-05	1
ttr-52	7.05378883927022e-05	1
glt-5	7.1464610792857e-05	1
H13N06.2	7.44313362789532e-05	1
R10E8.8	7.83770454377793e-05	1
Y57G11C.39	8.09979356825028e-05	1
F20B6.9	8.65552741543919e-05	1
ztf-14	8.83057092819459e-05	1
Y61A9LA.7	8.90923820645031e-05	1
aexr-2	9.18382531696911e-05	1
hhat-1	9.45932039777215e-05	1
nep-11	0.0001137144935415	1
C41G11.1	0.0001147012503388	1
nas-5	0.0001157586296998	1
C25F6.6	0.0001230542503536	1
Y4C6B.4	0.0001279337743837	1
his-31	0.0001291433877561	1
fut-4	0.0001325619632528	1
M04C3.2	0.0001329282807723	1
R11D1.2	0.0001338898095967	1
F57G12.2	0.0001358767495085	1
F19C7.4	0.0001360402356091	1
D2096.6	0.000142823578876	1
D1054.10	0.0001605721057166	1
F55F3.4	0.0001685027398154	1
F36H9.2	0.0001844676380584	1
dhhc-10	0.0001894448316529	1
F54B11.10	0.0001902102653951	1
T08D10.5	0.000193213589983	1
srsx-6	0.0001988307848503	1
C26D10.6	0.0002023838097355	1
col-176	0.000204410307219	1
Y38C1BA.1	0.0002111545598259	1
F59A1.13	0.0002116978594417	1
clec-223	0.0002193271641625	1
F16B4.7	0.0002223207973049	1
ZK697.8	0.0002235203994342	1
acr-6	0.0002292490889578	1
F07H5.6	0.0002423760227164	1
ZK1037.6	0.0002597993615056	1
F20G2.5	0.0002617986207842	1
str-180	0.0002722498508874	1
C49F8.3	0.0002807684057564	1
R03C1.1	0.0002881346654038	1
wrt-9	0.0003012210325439	1
F38B6.3	0.0003074668994392	1
ZK856.5	0.0003113503730135	1
R12E2.6	0.0003136955165057	1
R12E2.8	0.000316176368771	1
hot-3	0.0003185598880783	1
F38E9.1	0.0003256041622183	1
ttr-14	0.0003396913316992	1
Y53F4B.27	0.000346886533901	1
ztf-2	0.0003536098142665	1
dmd-4	0.0003860869451264	1
F41E6.8	0.0003899139839967	1
C04A11.1	0.0004030849548543	1
Y113G7A.14	0.0004037655456405	1
R07B7.12	0.0004200849167887	1
Y45G12C.1	0.0004254396561563	1
F54G2.2	0.0004288746122862	1
grl-7	0.000432288844342	1
C38C6.3	0.0004341044509904	1
ZK1025.3	0.0004417026690289	1
col-135	0.0004506821876393	1
R11G1.2	0.0004578098757867	1
Y53F4B.25	0.0004646937358082	1
sru-37	0.0004685980816669	1
Y47D7A.9	0.0004781622865243	1
fbxa-20	0.0005002946573809	1
cutl-13	0.0005015228772239	1
ensh-1	0.0005245173601868	1
T19D7.7	0.0005246879894624	1
C17B7.12	0.0005321747308736	1
ace-2	0.0005421434696349	1
nas-20	0.0005455580832404	1
T26H5.9	0.0005596901251393	1
T02G6.2	0.0005606482759206	1
T08A9.13	0.0005638617520429	1
F22B7.1	0.0005686731717345	1
ZC449.1	0.0005772701145086	1
F01G12.18	0.0005841852298139	1
ceh-14	0.0005854876016122	1
B0348.2	0.0006006887941598	1
F12A10.9	0.0006146231620613	1
nnt-1	0.0006405817323957	1
F33H2.8	0.0006480233996909	1
ZK896.4	0.0006495892083562	1
noah-1	0.0006503771346221	1
