gene name	Scaled_TPM	group number
cya-2	2.9505058846309	6
K07C11.3	2.95357077258208	6
Y60A3A.16	2.95362152037474	6
C44C10.9	2.95429582654015	6
Y82E9BR.5	2.95451942980353	6
zfp-3	2.95491648110834	6
scav-1	2.95514394689914	6
fbxc-50	2.9573882132368	6
K11D2.1	2.95842925769188	6
F09E5.14	2.95911937525839	6
crp-1	2.96171154562033	6
C14A4.7	2.96602503321524	6
fip-5	2.96824659109747	6
let-268	2.97028824684849	6
flp-6	2.97538058608265	6
egl-3	2.97561670676164	6
tap-1	2.97681321959691	6
lbp-8	2.97704346111336	6
F53A9.6	2.97913027891916	6
ttr-29	2.97939717929775	6
C31H2.14	2.98290036802172	6
cah-1	2.98401822806003	6
F13D11.3	2.98607511407693	6
acs-5	2.98755289994382	6
F21D5.4	2.98784498911682	6
ZK836.3	2.98817507188348	6
W01B6.2	2.99062726000355	6
C39F7.5	2.9918794118356	6
nhr-138	2.99214453952318	6
ctl-2	2.9922350940651	6
F20C5.4	3.00149267156947	6
Y45G5AM.3	3.00304016545698	6
Y44E3A.1	3.00975523635985	6
C03H12.1	3.01002528652389	6
C49G7.10	3.01114713811764	6
T08B1.1	3.01127366965091	6
DC2.5	3.01397143763254	6
Y53F4A.2	3.01505370067546	6
F29B9.8	3.01528000887138	6
lin-7	3.01817590432164	6
C09D4.9	3.01900798491759	6
moc-2	3.01988034705156	6
ctg-2	3.02160602382157	6
B0393.9	3.02605477117342	6
Y47G6A.19	3.02612053058818	6
Y55B1AL.1	3.02945181087168	6
elks-1	3.02948828234257	6
C04F12.1	3.02958214088579	6
T08D2.8	3.03012265104425	6
F56D6.20	3.03749613396225	6
T08G11.2	3.03977866578363	6
lec-11	3.04254631078637	6
F28E10.1	3.04464064326772	6
K07D4.9	3.04470257860439	6
abts-4	3.04805109990937	6
K09E4.1	3.05069259294181	6
PDB1.1	3.05155339561079	6
Y51H4A.935	3.05762024745312	6
K07A1.3	3.05946504423451	6
ifo-1	3.0594835529218	6
mek-1	3.05949077678196	6
T03D8.7	3.06059379456586	6
C08F11.10	3.06296367627384	6
F46C8.1	3.06600248288685	6
T04F3.4	3.06666762343468	6
apm-1	3.06673466225553	6
Y37A1B.17	3.06678756661077	6
D2085.7	3.06687441872405	6
F26G1.2	3.06789950495281	6
rege-1	3.06926640717061	6
T05E7.1	3.07076462628986	6
C23F12.4	3.07334233106669	6
C36A4.11	3.07417864653141	6
T09B9.4	3.07819984686256	6
mua-3	3.07904970268925	6
egl-19	3.08109487568541	6
Y52B11A.8	3.08113041531824	6
T01G5.6	3.08205339333428	6
ins-24	3.08263457568394	6
nspb-9	3.08276370335879	6
hlb-1	3.08298681046317	6
acs-2	3.08728527012167	6
Y53G8AL.4	3.08747709864346	6
Y53G8B.2	3.09562032081984	6
C34F11.8	3.09598203620356	6
C55B7.3	3.0997751737129	6
vhl-1	3.09986998295491	6
mtm-5	3.10316849554603	6
F40E10.6	3.10747324834939	6
Y43C5A.7	3.10863620462631	6
C32E12.4	3.11222157253172	6
Y54G11A.14	3.11277614548483	6
K10B3.1	3.11396400441857	6
B0395.3	3.11812034111631	6
Y37E11AL.2	3.11933382589628	6
ZK1248.5	3.12163245757785	6
nlp-13	3.1231294226483	6
C17H12.11	3.13260699598042	6
meg-1	3.135514769582	6
gfi-3	3.13637789743745	6
C27H5.2	3.13719274026572	6
Y51B9A.5	3.14164378469865	6
ttr-36	3.14187029360114	6
F25E5.1	3.14623107549053	6
F20H11.4	3.1466426383796	6
C01F6.2	3.14708526362141	6
gmeb-1	3.14877016008463	6
ZC412.5	3.15296623377376	6
Y44A6D.3	3.15357963266932	6
B0252.3	3.15429791656631	6
C53D5.5	3.16020879224973	6
F45E1.1	3.16027641860779	6
tbc-7	3.16112183407554	6
sma-10	3.16131630879327	6
F17C11.2	3.16261732930081	6
mob-2	3.16370493369246	6
aqp-2	3.163987221178	6
pho-9	3.16433714959837	6
pals-24	3.16470030657482	6
ebax-1	3.16552173052892	6
F36A2.11	3.16698415773336	6
E03H12.7	3.17579230447096	6
vhp-1	3.17599566883019	6
T06E4.10	3.17637695474418	6
C49A9.9	3.1795850334974	6
ZC443.3	3.17962284556551	6
kgb-1	3.18168556931945	6
F41B5.1	3.18355705364572	6
gst-2	3.18412481655556	6
R09A1.2	3.18895150171719	6
dct-5	3.18995184276088	6
stau-1	3.19052748478649	6
dmd-6	3.19192899490105	6
nlp-51	3.19247299683584	6
clec-258	3.19302339819904	6
C11H1.9	3.19475626863618	6
F36A4.4	3.19545357457813	6
sup-36	3.19639928752209	6
swt-3	3.19803438268196	6
C25F9.5	3.19999921501374	6
F53B2.8	3.20020761138774	6
R90.1	3.20319813652024	6
mrp-5	3.2041320868808	6
T25G12.3	3.20438189085023	6
mml-1	3.20641665681831	6
mec-12	3.20803305436596	6
F17H10.2	3.20948422306363	6
sdpn-1	3.21007628669898	6
nep-17	3.21583428010179	6
Y71A12B.23	3.21865785192391	6
T12D8.9	3.21931415207907	6
thn-2	3.21947463347758	6
tank-1	3.21976270098171	6
K07F5.16	3.21996323825739	6
fmo-3	3.22143907962409	6
C27D8.2	3.22619159319657	6
C33G8.2	3.22619469189558	6
F02E11.2	3.23361244180294	6
acdh-7	3.2354856012268	6
F40F12.7	3.23573548272972	6
D2007.1	3.24087383935252	6
H37A05.4	3.24444629491809	6
lron-3	3.24735282371299	6
T15B7.1	3.25191719481235	6
haf-4	3.25516654883167	6
R04E5.8	3.25836463020533	6
gei-8	3.26211397815322	6
C06A1.2	3.26318195569614	6
C50D2.3	3.2633595465527	6
lim-6	3.26832274250556	6
C55A6.7	3.26981746541425	6
M03B6.1	3.26996903910467	6
sod-3	3.27696422214145	6
gpa-17	3.27819701419323	6
cdh-4	3.27923055744365	6
F32B5.6	3.283251876474	6
gly-8	3.29551011845414	6
his-32	3.29686751796518	6
Y54E2A.10	3.29818241296561	6
T07D1.2	3.29955507719084	6
ric-19	3.30254500125344	6
gei-1	3.30466203338212	6
ile-2	3.3084672479669	6
che-10	3.31433148090615	6
Y55F3AM.21	3.32048585468658	6
scd-1	3.32317006924421	6
H34I24.2	3.32453069221573	6
oac-57	3.32658753414201	6
K04C2.8	3.32923667488773	6
chst-1	3.3302357038203	6
hsp-12.1	3.33230797638847	6
T27D12.1	3.33631735711812	6
T23B12.11	3.33821742931642	6
siah-1	3.34428417052559	6
git-1	3.34717526866597	6
F57B1.9	3.3497711565339	6
gpx-7	3.35020698370672	6
cnc-4	3.35621268821388	6
ZK945.6	3.35636933812583	6
lon-1	3.36049692213263	6
F30A10.13	3.3662636853116	6
F35A5.8	3.36641010439178	6
comp-1	3.37262607100904	6
F56A11.5	3.37667015223504	6
ckc-1	3.38600983874154	6
F10C1.9	3.38676228917633	6
dhrs-4	3.38805466522446	6
H28G03.2	3.38904236746386	6
crn-7	3.38962806690892	6
C25E10.10	3.3909909001914	6
H20J04.6	3.39295553152735	6
Y71H2AM.12	3.39324027727425	6
F41B4.2	3.39333849970425	6
miz-1	3.39341363109868	6
C14A6.13	3.39676150905922	6
F53A9.9	3.39738287287909	6
hlh-30	3.39743132680752	6
T28H10.3	3.4001812656767	6
nhr-145	3.40065788955806	6
Y105C5A.8	3.40169977950874	6
K02E11.6	3.40325524290269	6
M02E1.1	3.40417427670001	6
papl-1	3.40442693074514	6
Y110A2AL.9	3.40448006356449	6
T05F1.5	3.40487753243076	6
F25E2.2	3.41615161141254	6
skr-4	3.4167179969873	6
F33C8.4	3.41814420240419	6
ZC449.4	3.41820644132882	6
clec-47	3.4221646981383	6
K07A12.8	3.42449713025028	6
jph-1	3.42468692821802	6
F53G12.8	3.42704535681856	6
nhr-136	3.42789853409835	6
nhr-46	3.43450384357538	6
gst-22	3.43658215906103	6
Y18H1A.11	3.43684630816521	6
T03G6.3	3.44347945482551	6
gba-4	3.44576186982292	6
rab-6.2	3.44996255383797	6
set-30	3.45035639362308	6
F43B10.1	3.4517504023115	6
C04G2.10	3.45585657943587	6
Y72A10A.1	3.45713664585021	6
AC3.5	3.46004368250736	6
kel-8	3.46304363757752	6
F58G6.3	3.46741462653721	6
F01D5.1	3.4695441348147	6
F10A3.17	3.47037456693403	6
F44E5.5	3.47082099935572	6
ssp-36	3.4712036465038	6
T19D2.2	3.47167377163011	6
hpo-20	3.47477784669408	6
T07D3.9	3.47490669884383	6
ipla-7	3.47829937737595	6
ZK742.4	3.48240251072509	6
T28B4.1	3.48513265886492	6
Y37B11A.3	3.48756619846925	6
ras-1	3.48946874819616	6
pgp-5	3.49027792540465	6
C18A3.7	3.4945303406543	6
W01C8.5	3.49472503857719	6
ZK180.5	3.49514992194548	6
dlc-5	3.49680920921103	6
drd-10	3.49840195368797	6
flp-4	3.49866962587787	6
lsy-2	3.5007992666321	6
dgk-2	3.50104432570239	6
aqp-4	3.50132767051163	6
K02A6.3	3.50356973490813	6
Y102E9.5	3.50655516981125	6
B0205.12	3.50695327897209	6
tric-1B.1	3.50733382588559	6
sptl-3	3.51000602473687	6
W02B8.1	3.51504455643009	6
C01G10.9	3.51664324629569	6
sfxn-1.4	3.51848387363399	6
fbxb-56	3.51919343888341	6
memo-1	3.52166706658729	6
aagr-1	3.52203277991045	6
madf-1	3.52365897542791	6
F09C8.2	3.52519058977938	6
ZK909.6	3.52576957991657	6
C55A6.12	3.52780385057714	6
nhr-1	3.52805231660937	6
Y66A7A.7	3.530997026585	6
C56E6.2	3.54296501246665	6
bre-1	3.54492205426559	6
nspc-17	3.54518019295785	6
cpx-1	3.54986763592207	6
K10D2.7	3.55414628899061	6
soem-1	3.55418464374747	6
F07G6.10	3.55560009049139	6
pan-1	3.56029844532001	6
nlp-11	3.56331088190449	6
W09D10.5	3.56347525339763	6
C45E5.1	3.56716676105815	6
rsf-1	3.56896581796536	6
Y46G5A.20	3.57265676363663	6
C05C12.4	3.57380710837745	6
pek-1	3.57652829112002	6
R07B7.10	3.57696927411676	6
mig-2	3.57773392508195	6
plc-3	3.57880154050254	6
C47E12.11	3.58236999207817	6
Y52B11C.1	3.58434578551359	6
sup-1	3.58614880123705	6
C50F2.7	3.58640400317497	6
R13A5.10	3.58729066520958	6
T27A3.5	3.59080657380589	6
C54G4.3	3.59089944111477	6
C38C3.3	3.59159978357754	6
ceh-60	3.59466663292582	6
ugt-41	3.5956263227196	6
nlp-15	3.59878373504612	6
sfxn-5	3.60216910386404	6
ddl-2	3.60339736992401	6
F07A11.4	3.60800360997112	6
C34E7.4	3.61155652818077	6
Y39G10AR.16	3.61311038455417	6
amx-3	3.61506139132316	6
klp-4	3.61727942041966	6
unc-31	3.61727958730008	6
sgk-1	3.61925419673824	6
nhr-43	3.62059228959436	6
F43H9.4	3.62126005747187	6
rom-1	3.62197267292957	6
F56D6.14	3.62925527382494	6
F53B3.6	3.63106940444678	6
W02A2.8	3.63279799164779	6
F14D2.5	3.6334256336154	6
B0302.5	3.63603889408353	6
sth-1	3.63663577864419	6
Y48G1BL.8	3.6380933972888	6
gst-15	3.63863597479217	6
F35B3.4	3.64042282545721	6
C32F10.4	3.64249238268336	6
W03D8.3	3.64278849129674	6
lin-15B	3.64708141320913	6
nlp-26	3.66017732121507	6
T03F6.10	3.66263691455669	6
M110.10	3.66401135458387	6
unc-104	3.66443324038342	6
F36F2.2	3.66490851673581	6
Y25C1A.13	3.679322536084	6
unc-78	3.68327041409888	6
nhr-61	3.68755769995866	6
T27E7.1	3.68882631364911	6
nspc-20	3.68919862169737	6
let-805	3.69095435530792	6
F58B4.5	3.69545278354894	6
F38H4.4	3.69840931307801	6
C05D9.9	3.70074766066965	6
F11G11.4	3.70690561400269	6
Y47D7A.6	3.70904117541071	6
F42G4.2	3.71154763009343	6
K01A2.5	3.7190973752025	6
ins-18	3.72047419905446	6
uggt-1	3.72790418815351	6
gly-14	3.7294029111983	6
cnc-10	3.72966965923283	6
F14D2.2	3.73122416990661	6
ugt-29	3.73263385891406	6
ZK792.1	3.73359657571271	6
col-154	3.73487003482748	6
Y71H2AL.2	3.73662748640317	6
ppat-1	3.73786521776196	6
C50F4.8	3.73960219671792	6
kin-29	3.74288405993612	6
apa-2	3.74417173961966	6
W01F3.2	3.74458296953854	6
gpa-9	3.74483145943315	6
pqn-65	3.7454761335853	6
F53C11.9	3.74803340475099	6
acly-1	3.74837530358962	6
C29F7.2	3.74865897604057	6
R04A9.9	3.74912759192648	6
C48B6.9	3.75300890317011	6
R148.7	3.75464063289349	6
ver-3	3.75597889338732	6
F57A8.1	3.75767769165925	6
ZK354.7	3.76291545984377	6
cutl-26	3.76426178065598	6
clec-48	3.76860106099674	6
nlp-31	3.76907320906681	6
C05D2.8	3.77282838841684	6
nlp-18	3.7767596611167	6
dhs-29	3.77809325643902	6
Y14H12A.1	3.77877444711776	6
F32D8.13	3.78348760179866	6
F57G12.1	3.78517542301085	6
dmd-7	3.79164825360871	6
magi-1	3.79204782485718	6
C28D4.5	3.79337993688294	6
Y43E12A.2	3.79518691745606	6
sqt-1	3.79855511583387	6
unc-96	3.80197247168606	6
catp-3	3.80665116814885	6
scl-3	3.80837820740271	6
C52G5.2	3.8090638485532	6
Y71F9B.9	3.80914512514359	6
M05B5.4	3.81337815630051	6
T11G6.2	3.81645088950737	6
F37A8.1	3.8172899834721	6
Y54F10AM.8	3.81981960575589	6
nlp-21	3.8212137867605	6
nhr-47	3.82230914757483	6
ZK154.6	3.82605429452518	6
Y38F2AR.12	3.83659675816569	6
sup-37	3.84242779952084	6
lnp-1	3.84417318035633	6
cpd-2	3.84881745776584	6
K10C2.12	3.84897303408297	6
T01C3.11	3.850148620963	6
W05H7.2	3.85287970837931	6
sym-4	3.85288055142935	6
ZK185.1	3.85410493223098	6
C15H11.11	3.85485440202977	6
nhx-2	3.85794334993328	6
fozi-1	3.85955482763954	6
F47D12.6	3.85982522135854	6
pxd-1	3.86078849194687	6
C03G6.17	3.86356136672067	6
inx-5	3.87116671930365	6
T21F4.1	3.87128201013877	6
apc-17	3.87162433193186	6
K10C2.1	3.87227292317041	6
C27D8.3	3.87264786515291	6
Y43C5B.3	3.87424249589336	6
C16C8.18	3.88065816082029	6
egl-9	3.88086246488183	6
ZC317.1	3.88322311241464	6
K08D12.4	3.88645722089563	6
C51E3.9	3.89037150184046	6
sec-22	3.89402549895796	6
F22H10.2	3.89530069307436	6
F35A5.1	3.89843234646232	6
kin-20	3.89936714996517	6
nid-1	3.90613490250958	6
flp-19	3.90688779323422	6
T10H9.8	3.90816206802924	6
F43D2.6	3.91214748766823	6
F13C5.5	3.91567866052856	6
lrp-1	3.91988589949066	6
Y53F4B.11	3.91994618768514	6
T21D12.12	3.92227849416419	6
nkat-3	3.92407879013473	6
ech-3	3.92548182128461	6
lact-4	3.92692914551355	6
lips-15	3.92877773794292	6
endu-1	3.93082397868405	6
K06A5.2	3.93171409870273	6
R08E3.3	3.93342334828752	6
nspb-11	3.93729672866828	6
Y57A10A.26	3.94243558733495	6
fbxa-65	3.94279310735581	6
alh-10	3.94571011292133	6
spe-6	3.94694579900624	6
ptps-1	3.94772617867033	6
C18E9.9	3.95328399942447	6
ztf-27	3.95558417961791	6
ant-1.4	3.95636186732528	6
aqp-1	3.96231208326181	6
bicd-1	3.96302603218087	6
Y4C6A.3	3.96414090956435	6
H01G02.1	3.97116922276927	6
C28G1.5	3.97209476096448	6
msp-63	3.97340251232012	6
K08E7.8	3.97810185048428	6
ttr-33	3.97897300477396	6
Y105C5B.15	3.98940133170217	6
wdfy-3	3.9899371627413	6
C04E7.5	3.99029789394368	6
tir-1	3.99284941870137	6
F01D5.2	3.99669904938027	6
ins-26	3.99778849080045	6
T01H8.2	3.99961897813804	6
Y54F10AM.11	4.00022733708245	6
gcsh-1	4.00080472727644	6
C04F12.7	4.00143812941135	6
ccch-1	4.00413040402909	6
T11G6.4	4.00602655132935	6
T19H12.6	4.00671956615074	6
C01C10.2	4.0084179832635	6
ins-6	4.0106081644827	6
sir-2.2	4.01531301142308	6
acs-22	4.01704118624584	6
gpx-3	4.0172126130592	6
unc-25	4.02100906165339	6
Y54G2A.11	4.0226627296762	6
cyn-6	4.02369041717678	6
Y42A5A.5	4.025807741848	6
ugt-13	4.03004154069997	6
gska-3	4.03746727316542	6
R160.3	4.04121121054074	6
str-7	4.04279768139288	6
Y53F4B.19	4.05318149390246	6
aqp-11	4.05543808889187	6
pals-23	4.05841442636829	6
C49G7.12	4.06899082793677	6
kin-1	4.07655764157224	6
Y65B4A.7	4.07710966190258	6
Y37E11B.10	4.07937277065079	6
T19D12.2	4.0814060508462	6
nekl-2	4.08315000853721	6
C52A10.1	4.08402513164448	6
T03F7.7	4.08534085166824	6
Y52E8A.3	4.08816943594508	6
glna-3	4.08909194979011	6
aqp-8	4.09560742466526	6
F44E5.4	4.09581154973924	6
ugt-26	4.0992389158854	6
grsp-1	4.09955923288887	6
Y37D8A.4	4.1000912706897	6
epg-9	4.10726751449959	6
pho-14	4.11258015109685	6
F34D10.9	4.11540100830351	6
gstk-1	4.1194225861546	6
math-26	4.12030067857695	6
acl-1	4.12062218639783	6
H20E11.3	4.13118126171684	6
dyf-3	4.13443083508107	6
slc-17.6	4.14091643788598	6
cysl-3	4.14618227453923	6
gst-39	4.15119424074888	6
glb-18	4.1528637201803	6
D2092.8	4.15487327886265	6
M04C3.1	4.16002281352495	6
him-4	4.16328577909263	6
cdr-4	4.17373040536874	6
F36G3.2	4.17588644953355	6
Y116A8C.29	4.18378768435148	6
spds-1	4.18419393777143	6
K12H6.6	4.18479827408538	6
K04C1.5	4.18689255232148	6
M57.1	4.18760509652407	6
W08E3.2	4.18792247895533	6
ncx-1	4.18844000546977	6
K07F5.12	4.19015579551669	6
camt-1	4.19225061122238	6
R193.2	4.19624914067759	6
tps-1	4.19820546737445	6
dlk-1	4.2012139404061	6
cls-1	4.20325271803692	6
srp-2	4.20577253751298	6
pqn-94	4.2090915311698	6
droe-4	4.21237296059842	6
hpo-38	4.2132299245397	6
cal-1	4.21490717328004	6
F58D5.9	4.21812197778618	6
tmd-2	4.22305177528953	6
glb-26	4.22438400606578	6
F42F12.4	4.22816114632288	6
C27D8.1	4.22887728568499	6
ZK822.5	4.22911186596094	6
dcar-1	4.23406779700752	6
C18D4.6	4.23694356724707	6
pak-1	4.2411455743489	6
Y106G6E.4	4.24403457484478	6
F07C6.3	4.24537902865025	6
C35D10.8	4.24823722193588	6
tag-164	4.24855601507516	6
yap-1	4.24967542700735	6
K03H1.12	4.25005240137853	6
Y11D7A.3	4.25047201141352	6
F15E6.3	4.25112659801346	6
C18B2.4	4.25829791001966	6
F52H3.5	4.25902345317232	6
K02E7.12	4.26484365077663	6
C33A12.19	4.2699376770534	6
nhr-97	4.28107436540277	6
mtl-1	4.28194026146829	6
nspa-4	4.28367390511839	6
sea-2	4.28467291833206	6
R09F10.1	4.29672227232428	6
msp-113	4.29922566051937	6
C45B11.9	4.30548125394185	6
ZK662.2	4.31266210190024	6
zig-7	4.32288736408788	6
tag-260	4.32859563300596	6
alh-7	4.33333379782162	6
nac-3	4.33475083141206	6
ZK1320.11	4.33477763430469	6
F42A9.3	4.34062826933466	6
C25F9.10	4.3408381168493	6
C16A11.7	4.34410991224639	6
C53D6.7	4.34487467769803	6
K07A1.5	4.34645581349249	6
F42A10.7	4.34701489864843	6
ntc-1	4.35158296881688	6
F19G12.9	4.35371206229938	6
C05C8.7	4.35553536674474	6
Y42G9A.3	4.36262723728323	6
eps-8	4.36434027132487	6
maph-1.1	4.36618150026372	6
K03H6.2	4.37142267108792	6
F20G4.2	4.37282111718161	6
F21D5.3	4.37382661948409	6
F30F8.5	4.37411177981745	6
Y54F10BM.9	4.37637358580893	6
W07E11.1	4.38072870906787	6
acbp-3	4.38085107017717	6
R12B2.2	4.38941849291058	6
zip-9	4.39080184324268	6
C10B5.3	4.391144489363	6
C06A1.3	4.39152850164722	6
elt-3	4.39197969107439	6
K03B8.6	4.39303667529584	6
Y49E10.16	4.40056970712912	6
clp-4	4.40252116790407	6
Y73F4A.3	4.40623144372424	6
ger-1	4.40849636350287	6
F58D5.7	4.41551868172561	6
F31D4.8	4.41746590728858	6
T08B2.4	4.41856891034701	6
ttr-20	4.41880385542036	6
K06A5.3	4.41918354372696	6
T07E3.4	4.42065198123402	6
ZC317.7	4.4274212611715	6
F02C12.1	4.4402103992935	6
rfs-1	4.44144415129638	6
ugt-23	4.44152784953567	6
T25D10.1	4.44198484802364	6
math-44	4.44347848509815	6
ZC404.2	4.44448513387408	6
rcan-1	4.45216707525114	6
ugt-22	4.45371169652458	6
ugt-63	4.45592837774143	6
atg-2	4.46253731706924	6
ubc-26	4.46366853771172	6
Y71H2AM.13	4.46496681719813	6
Y55F3AR.2	4.46573009492124	6
K09F6.6	4.47462980436141	6
bca-1	4.47600679979238	6
Y54E10BL.3	4.48051477936722	6
gon-1	4.4814545643416	6
sor-1	4.48464113002327	6
svh-2	4.4867380451033	6
F23D12.3	4.48696626019418	6
K01H12.4	4.48985310275732	6
F41D9.2	4.50038215255409	6
F36D3.1	4.50365882181021	6
pals-35	4.5049444139826	6
F37C12.18	4.51085739796621	6
R11F4.1	4.51096826325136	6
E04F6.8	4.51320548483393	6
T08D2.6	4.51532883434605	6
ttr-23	4.5160126810555	6
ZK616.2	4.52053379029426	6
gly-13	4.52119355293537	6
haf-9	4.52227036596547	6
reps-1	4.52914212704575	6
K09F6.7	4.53653875090126	6
T06E4.12	4.53704859863724	6
F54H12.5	4.54170677714708	6
C45G9.9	4.54959712826593	6
C29G2.6	4.55101655836913	6
sma-2	4.56177681485747	6
pat-2	4.56551758929861	6
pgp-2	4.56987260753396	6
R74.10	4.57152023394463	6
rsbp-1	4.57586582490799	6
pgrn-1	4.57920237599085	6
cln-3.2	4.58157266477314	6
C26B2.2	4.58214995307766	6
K10G9.2	4.58247121159094	6
tax-6	4.58471982035297	6
nex-2	4.58656812018609	6
Y37E11B.1	4.58793717940854	6
F17A9.5	4.58839566872733	6
C41G7.15	4.59038480545082	6
F55H12.3	4.59483366734251	6
C30F12.5	4.5956989784526	6
W05H9.1	4.60159304097677	6
F28B4.3	4.60177900377065	6
F54D1.1	4.60451458488512	6
acox-1.5	4.60672012332519	6
snx-1	4.62214659262572	6
Y48A6B.7	4.62380071027266	6
fipr-9	4.62712284541188	6
ZK512.10	4.62928085782409	6
F58G6.9	4.63469894942279	6
ins-33	4.64696379548995	6
nhr-8	4.64745197386902	6
sfxn-1.5	4.65287950570997	6
sph-1	4.65561255111463	6
tatn-1	4.65608025452684	6
nspd-6	4.65723273397259	6
cbs-1	4.65880847139782	6
Y43F8C.6	4.6634065006333	6
nspc-18	4.66979971226746	6
Y71F9B.1	4.6746878568641	6
eat-16	4.67601528790716	6
emc-5	4.68281095711547	6
W01A8.8	4.68598045001869	6
ule-1	4.69125012423887	6
Y77E11A.2	4.69154714162532	6
hpo-26	4.69198202051583	6
F45E4.5	4.69514581382929	6
rig-6	4.69726611086165	6
F55H12.2	4.6989924572668	6
nhr-243	4.70303311742399	6
F09B12.3	4.70674680714192	6
marg-1	4.70828862429153	6
amph-1	4.7163080803901	6
T19E7.6	4.71826173853704	6
C30G4.4	4.72469765777392	6
F21H7.2	4.73393825905434	6
lmp-2	4.74004827914452	6
C47A4.5	4.7402596136413	6
gsnl-1	4.74941885650401	6
pals-34	4.75236388821542	6
tln-1	4.7588215467504	6
F44G4.5	4.75946576357735	6
zig-2	4.76394973135884	6
atic-1	4.76418077889413	6
K02E2.11	4.76830969040524	6
Y111B2A.13	4.78279884620739	6
fipr-6	4.78350381008586	6
fkb-5	4.78513380361389	6
Y45F10D.10	4.78949832375277	6
Y38F1A.1	4.79411536251239	6
gtl-1	4.79891980452734	6
myo-1	4.80473914068043	6
Y48C3A.12	4.8117875834797	6
ZK593.3	4.81572575704429	6
grl-21	4.82406477690368	6
C26C6.6	4.83131225910426	6
let-23	4.8324570786279	6
ZK596.1	4.83491336278362	6
W02B8.2	4.84265633975217	6
sek-1	4.84394692040007	6
duxl-1	4.84583142746385	6
T04B2.3	4.84710704583637	6
lst-5	4.84750147194387	6
Y45F10B.13	4.84803183475692	6
ZK228.4	4.85106083247628	6
Y43B11AR.1	4.85294338781545	6
myo-2	4.85876277870556	6
gfrp-1	4.8589107562413	6
tsp-8	4.86182897659923	6
F37A4.5	4.86255086481263	6
tth-1	4.86373752933861	6
F14H12.6	4.86628199509709	6
T01G5.8	4.87196261578079	6
C18H2.1	4.87445119154245	6
lron-9	4.88200410302031	6
lact-2	4.88395526455244	6
col-155	4.88969389639647	6
pept-1	4.89803813922212	6
apy-1	4.89958599661877	6
F13H6.3	4.90223053377135	6
Y73B6BL.35	4.90363815693102	6
F44A6.4	4.90531307977784	6
T23B3.2	4.90560721140335	6
cyp-35A2	4.90872173345511	7
Y75B12B.3	4.91098164327852	7
F46C3.6	4.91650148289983	7
vha-5	4.91756987524052	7
C56G7.3	4.9178277328194	7
ttr-3	4.91812271806186	7
F35H10.5	4.9191857985276	7
chd-7	4.92997590359063	7
prx-11	4.93261532128777	7
C53D5.1	4.93264332193993	7
chs-2	4.93317482543242	7
his-24	4.93662566941288	7
gst-24	4.93674954112286	7
josd-1	4.93774228264956	7
F43G6.8	4.94955564198348	7
pho-1	4.95061430378894	7
C45B2.6	4.95368204860007	7
unc-82	4.9545960973747	7
daf-22	4.95623150042949	7
trp-4	4.95637568772144	7
hum-5	4.95943062061129	7
T05A12.4	4.96133935497663	7
T13H5.1	4.96512693385635	7
F36A4.3	4.96591188795427	7
C08G9.1	4.96763941496369	7
T27C10.8	4.96928015087842	7
K02F3.9	4.97140663087637	7
pkn-1	4.97436102144784	7
gst-6	4.97903622187525	7
gst-41	4.98930582958936	7
K07C11.8	4.99339048854054	7
R02E4.3	4.9954206106748	7
ttr-34	4.99745869292631	7
nhr-101	4.99953777908641	7
C31H5.4	5.01381807921893	7
F07A11.5	5.02352374617988	7
C27A2.12	5.02646915061081	7
ZC434.9	5.03487012605356	7
C08B6.10	5.0360383144102	7
W02D7.4	5.03716213109931	7
C06E1.11	5.03791688153809	7
F55H12.5	5.03891715343085	7
C37H5.13	5.05401500369665	7
Y34B4A.5	5.05667648565459	7
C55A6.4	5.0584640692717	7
add-2	5.05937472578943	7
C28A5.6	5.0692796369876	7
C49C8.3	5.0722465748325	7
F14D2.15	5.07478853376015	7
col-180	5.07613089665536	7
rme-4	5.09462980952001	7
T27E4.7	5.10032253868136	7
F45D3.4	5.10526697148557	7
sqrd-1	5.11247542062069	7
F33A8.6	5.12331743129156	7
acdh-10	5.12392603337215	7
F35E12.9	5.12419866713612	7
R10F2.6	5.12548515391082	7
Y50D7A.1	5.12685270999964	7
hmit-1.3	5.13199253635446	7
casy-1	5.13349908496859	7
Y106G6D.6	5.13382357257463	7
F14D7.6	5.13813727575951	7
F35E12.6	5.13990438689905	7
acdh-4	5.14317105985804	7
hpk-1	5.15414524908865	7
C15H9.11	5.15728932591812	7
dhs-9	5.16295729905471	7
C02B8.1	5.16455670313995	7
ZC250.4	5.16637033483359	7
C04F12.12	5.1676455014213	7
C42D4.3	5.17009456978254	7
W01B11.1	5.17125968913002	7
cdr-6	5.17387187236946	7
D1086.3	5.17429419715621	7
ins-30	5.20339617850327	7
T27C4.1	5.20570233075664	7
dhs-19	5.21054862620657	7
W06A7.2	5.21090210713903	7
lim-7	5.21178666680501	7
ugt-17	5.21502850757865	7
C25D7.1	5.21590676248865	7
nsy-1	5.21612922749551	7
fipr-11	5.22489161029535	7
C10C6.7	5.22707862145728	7
dhs-18	5.23409962462004	7
twk-1	5.23459443417793	7
W07G4.5	5.23869494961852	7
hlh-11	5.24188619216846	7
F59C6.12	5.24486488064206	7
Y53C12B.7	5.24597171601033	7
metl-2	5.24802462639383	7
idhg-2	5.24923448900836	7
